S860;S840;S844;S848;S830a;S830b;S830c;S890;D802_806sb;D802_806rb;D802_806sc;D802_806rc;D808_810sb;D808_810rb;D818_820sa;D818_820ra;D820_822sa;D820_822ra;D816_824sb;D816_824rb;D824_826sb;D824_826rb;D824_828sc;D824_828rc;D828_830sa;D828_830ra;D854_856sb;D854_856rb;D832_858sa;D832_858ra;D832_858sb;D832_858rb;D832_858sc;D832_858rc;D858_864sb;D858_864rb;D858_834sa;D858_834ra;D858_834sb;D858_834rb;D858_834sc;D858_834rc;D834_860sa;D834_860ra;D834_860sb;D834_860rb;D834_860sc;D834_860rc;D860_836sa;D860_836ra;D860_836sb;D860_836rb;D860_836sc;D860_836rc;D836_840sa;D836_840ra;D836_840sb;D836_840rb;D862_838sb;D862_838rb;D842_844sa;D842_844ra;D844_846sb;D844_846rb;D844_846sc;D844_846rc;D846_848sb;D846_848rb
6202.214493;2879.099152;16762.39369;11379.48957;15556.6068;2419.168041;4443.473;5467.106028;4650.115758;10215.2142;3564.303665;9185.283744;4636.231745;7135.046406;4073.919243;9703.461386;6423.28823;5948.130882;33140.37599;2606.607155;4862.470173;10470.02847;297.4164395;14382.67787;4794.440039;2807.2763;11455.4125;7246.989168;28110.2301;11949.61382;9886.271652;14574.33731;3062.791146;25023.55981;3548.999535;30197.74368;56637.11145;5687.638037;35550.02609;9411.032681;12417.56406;9792.364978;15381.39361;6269.371421;13201.95779;4008.027595;10865.52304;23591.67458;432.509343;15542.87071;7002.154695;2613.024592;10038.62311;19009.90348;5417.319329;26546.1746;24579.91891;26397.69762;2810.414004;7335.590595;6953.950143;18313.9657;9551.798401;2173.757195;5213.944427;8383.333133;21642.06884;11552.23357
6182.835994;2832.242643;16423.89425;11456.28014;15600.271;2417.21884;4503.043866;5546.202935;4650.658608;10393.44978;3504.202182;9178.838172;4628.794929;7100.151523;4114.58078;9710.523966;6375.571202;5903.97914;33144.25148;2609.600016;4867.001279;10345.24036;297.8760222;14335.51606;4765.826234;2802.020923;11436.66408;7227.458805;28229.14471;12039.26364;10644.02415;14580.61581;3047.653557;25093.03441;3820.212581;30502.83748;56625.99533;5714.997424;35759.79017;9419.362143;12546.79127;9656.154105;15478.92092;6242.921265;13029.51732;4002.939676;11196.94102;23499.81113;454.7040641;15479.97155;6987.426737;2632.984731;10079.57533;19175.34956;5401.45239;26281.78992;24335.15323;26452.3999;2845.747788;7309.552402;6831.739341;18314.8716;9682.576766;2020.813709;5238.610731;8731.067431;21775.49069;11459.61663
6153.834402;2796.81274;16093.64722;11543.99208;15642.01554;2416.410438;4567.14477;5614.611934;4639.467374;10557.53786;3451.148859;9172.020949;4637.666608;7055.91123;4150.391712;9711.009614;6319.655443;5852.235457;33148.08974;2610.075958;4870.824635;10205.03198;298.1953998;14293.14049;4735.56967;2796.608248;11401.29494;7194.173944;28377.36283;12137.23656;11423.52607;14594.49675;3041.15422;25162.96231;4091.983785;30821.82502;56622.3649;5740.789802;35991.62829;9412.944327;12659.2422;9481.903932;15569.10694;6219.946608;12808.87071;3997.69326;11561.27588;23449.84089;477.3573713;15421.01897;6959.542881;2642.370537;10124.66437;19280.14063;5396.498787;25972.19419;24048.53158;26516.83389;2884.59926;7280.824078;6703.587952;18289.19016;9806.863558;1867.186569;5264.202584;9080.160263;21922.33272;11353.10734
6117.070861;2771.632275;15772.79323;11638.48999;15679.65007;2416.728878;4634.569778;5672.101813;4617.550328;10704.64068;3404.633403;9165.071129;4660.486095;7003.891389;4181.635141;9705.199534;6257.165645;5794.403279;33152.34338;2608.287686;4874.003278;10052.59045;298.294218;14256.83919;4704.712836;2791.648136;11352.09843;7147.439913;28551.81521;12240.99286;12207.9285;14615.29176;3042.896477;25232.72909;4358.584081;31146.88877;56623.35756;5764.630951;36237.85827;9394.335299;12756.23932;9275.690636;15652.42803;6199.40494;12545.0222;3992.522386;11950.20464;23436.0263;500.1369342;15368.3377;6920.843445;2642.151826;10172.34894;19324.84021;5400.698538;25626.79363;23728.76197;26590.99769;2925.920298;7250.362061;6572.389875;18238.89379;9921.910163;1714.524345;5290.869866;9428.239777;22078.42737;11236.17872
6074.406515;2755.524079;15462.47292;11735.63848;15710.98423;2418.160205;4704.112952;5718.441356;4585.915739;10831.92049;3364.145521;9158.227767;4694.892708;6945.657858;4208.594167;9693.374934;6189.726501;5731.986052;33157.46503;2604.487905;4876.600246;9891.102904;298.092123;14227.90023;4674.298222;2787.750453;11291.86789;7087.562039;28749.43258;12347.99284;12980.3825;14642.31247;3052.48367;25301.72032;4614.284402;31470.2112;56626.11069;5786.136654;36490.79791;9366.091122;12839.10511;9043.590398;15729.3606;6180.253748;12242.97604;3987.661089;12355.40435;23452.62979;522.7104225;15324.2525;6873.668749;2633.298415;10221.08779;19310.01182;5412.291659;25254.99448;23384.55243;26674.88939;2968.66278;7219.122788;6441.039013;18165.95487;10024.96797;1564.475611;5318.762457;9772.934117;22239.60709;11112.30378
6027.702508;2747.310984;15163.82694;11831.30215;15733.82764;2420.690463;4774.568356;5753.399351;4545.571878;10936.53953;3329.17492;9151.72992;4738.525762;6882.776497;4231.551892;9675.817017;6118.962703;5666.487221;33163.90729;2598.929321;4878.678573;9723.756447;297.5087606;14207.61167;4645.368318;2785.525061;11223.39667;7014.84565;28967.14569;12455.69679;13724.03915;14674.87052;3069.519143;25369.32159;4853.355684;31783.9748;56627.76168;5804.922692;36742.76502;9330.76786;12909.16203;8791.679395;15800.38101;6161.450521;11907.73646;3983.343408;12768.55203;23493.91379;544.7455059;15291.08812;6820.359111;2616.780122;10269.33964;19236.21898;5429.518168;24866.20298;23024.61097;26768.50711;3011.778584;7188.062698;6312.429266;18072.34582;10113.28836;1418.688938;5348.030239;10111.87143;22401.70432;10984.95556
5978.819983;2745.815822;14877.99592;11921.34562;15745.98995;2424.305695;4844.730055;5776.744583;4497.527018;11015.66006;3299.211308;9145.816641;4789.024573;6816.813168;4250.791416;9652.806989;6046.498944;5599.410234;33172.12279;2591.86464;4880.301297;9553.738205;296.4637768;14197.26158;4618.965614;2785.581823;11149.47811;6929.596073;29201.88527;12561.565;14422.04952;14712.27755;3093.606236;25434.91847;5070.068859;32080.36202;56625.44794;5820.604847;36986.07742;9290.921576;12967.73256;8526.033806;15865.96566;6141.952747;11544.30771;3979.80338;13181.32473;23554.14072;565.9098539;15271.16933;6763.254848;2593.566763;10315.56323;19104.0252;5450.618082;24469.82535;22657.64559;26871.84894;3054.219589;7158.138229;6189.454536;17960.03902;10184.12272;1278.812898;5378.823092;10442.67985;22560.55149;10857.60708
5929.620083;2749.861424;14606.12051;12001.63348;15745.28077;2428.991944;4913.392112;5788.245839;4442.789427;11066.4443;3273.744392;9140.726986;4844.028455;6749.33373;4266.595841;9624.626056;5973.959917;5532.258537;33182.56412;2583.546566;4881.531453;9384.235298;294.8768177;14198.138;4596.132598;2788.530604;11072.90556;6832.118636;29450.58205;12663.05775;15057.56468;14753.8452;3124.348292;25497.89654;5258.694863;32351.55534;56616.30685;5832.7989;37213.0529;9249.108335;13016.13918;8252.729811;15926.59092;6120.717917;11157.69402;3977.275041;13585.39946;23627.57302;585.8711363;15266.82087;6704.69628;2564.628156;10358.21727;18913.99401;5473.831416;24075.26783;22292.36431;26984.91298;3094.937672;7130.30582;6075.008725;17831.00689;10234.72245;1146.496064;5411.290895;10762.98754;22711.98104;10733.73136
5881.963953;2758.270621;14349.34135;12068.03035;15729.50976;2434.735256;4979.348591;5787.671906;4382.367377;11086.05452;3252.263878;9136.70001;4901.176726;6681.904042;4279.248267;9591.555424;5902.970315;5466.535574;33195.68392;2574.227805;4882.432079;9218.434846;292.6675291;14211.529;4577.911762;2794.981266;10996.47236;6722.718666;29710.16679;12757.63535;15613.73572;14798.8851;3161.348653;25557.64138;5413.504629;32589.73724;56597.47581;5841.120633;37416.00928;9207.8842;13055.70434;7977.843589;15982.7332;6096.703517;10752.89964;3975.99243;13972.45328;23708.47311;604.2970226;15280.3675;6647.023725;2530.934119;10395.76051;18666.68893;5497.398189;23691.93665;21937.47516;27107.69735;3132.884712;7105.521908;5971.985735;17687.2218;10262.33892;1023.387007;5445.583531;11070.42264;22851.82542;10616.80142
5837.712736;2769.866246;14108.79908;12116.40083;15696.48654;2441.521674;5041.393555;5774.791569;4317.269138;11071.65295;3234.259475;9133.974769;4958.1087;6616.089965;4289.031794;9553.876296;5835.154829;5403.744793;33211.93479;2564.161062;4883.06621;9059.52397;289.7555571;14238.72265;4565.345594;2805.543673;10922.97186;6601.701489;29977.57021;12842.75809;16073.71369;14846.7089;3204.210663;25613.53856;5528.769092;32787.09018;56566.09222;5845.185828;37587.26437;9169.805236;13087.75054;7707.451317;16034.86885;6068.867037;10334.92881;3976.189583;14334.16321;23791.10343;620.8551824;15314.13398;6592.577501;2493.454467;10426.65167;18362.67346;5519.558417;23329.23805;21601.68613;27240.20013;3167.012587;7084.742932;5883.279465;17530.65618;10264.22352;911.1343005;5481.850878;11362.61329;22975.91707;10510.29029
5798.727576;2783.47113;13885.63433;12142.60953;15644.02075;2449.337241;5098.321069;5749.373615;4248.502982;11020.40185;3219.22089;9132.790316;5012.463693;6553.457359;4296.229525;9511.869879;5772.138153;5345.38964;33231.76935;2553.599044;4883.496883;8910.68979;286.0605476;14281.00699;4559.476585;2820.827689;10855.1974;6469.372435;30249.72306;12915.88624;16420.64968;14896.62822;3252.537662;25664.97368;5598.759185;32935.79664;56519.29345;5844.610267;37719.13598;9137.427505;13113.60023;7447.629176;16083.47428;6036.165965;9908.785767;3978.100537;14662.20628;23869.7264;635.2132855;15370.44505;6543.697926;2453.159019;10449.34949;18002.51114;5538.552117;22996.57825;21293.70526;27382.41943;3196.273174;7068.92533;5811.783819;17363.2824;10237.62765;811.3865156;5520.242819;11637.18763;23080.08842;10417.671
5766.869616;2797.908104;13680.98776;12142.52105;15569.92203;2458.168002;5148.925196;5711.18683;4177.077179;10929.46345;3206.637829;9133.385708;5061.881021;6495.572084;4301.12456;9465.817379;5715.544979;5292.97356;33255.64022;2542.794455;4883.787134;8775.119427;281.5021466;14339.67008;4561.347224;2841.443177;10795.94233;6326.036829;30523.55608;12974.48012;16637.69476;14947.95471;3305.932994;25711.3323;5617.745843;33028.03909;56454.21692;5839.00973;37803.94192;9113.307072;13134.57589;7204.453344;16129.02587;5997.55779;9479.474749;3981.95933;14948.25953;23938.60444;647.0390015;15451.62547;6502.72532;2411.017591;10462.31269;17586.76548;5552.619306;22703.36349;21022.24054;27534.35335;3219.618353;7059.02554;5760.392696;17187.07288;10179.80268;725.7922247;5560.909232;11891.77382;23160.17192;10342.41656
5744;2812;13496;12112;15472;2468;5192;5660;4104;10796;3196;9136;5104;6444;4304;9416;5667;5248;33284;2532;4884;8656;276;14416;4572;2868;10748;6172;30796;13016;16708;15000;3364;25752;5580;33056;56368;5828;37834;9100;13152;6984;16172;5952;9052;3988;15184;23992;656;15560;6472;2368;10464;17116;5560;22459;20796;27696;3236;7056;5732;17004;10088;656;5604;12124;23212;10288
5731.606202;2824.78254;13331.36373;12048.43685;15348.95944;2478.784275;5226.624414;5595.870218;4030.164959;10618.61808;3186.882781;9140.789271;5137.006695;6399.970141;4305.11723;9362.774748;5627.715049;5211.590526;33317.19588;2521.456789;4884.136659;8555.764093;269.508842;14510.61136;4592.078429;2900.79809;10713.49001;6008.153668;31064.10382;13038.58917;16620.43247;15052.082;3426.144726;25786.25057;5481.892102;33014.6809;56257.772;5811.369752;37804.06203;9099.254022;13166.78896;6791.032226;16212.64335;5898.780226;8630.792392;3996.374929;15363.18265;24025.40765;661.8644946;15696.79065;6453.242371;2324.958413;10453.43189;16592.23501;5559.521019;22270.60277;20621.57054;27865.89586;3244.672993;7060.49051;5728.573476;16816.12164;9960.680905;603.1172598;5649.39146;12331.92829;23232.5462;10256.96103
5729.681018;2836.143009;13185.97977;11955.32553;15203.08564;2490.331852;5253.016847;5520.007801;3956.006548;10401.70162;3179.204232;9147.577704;5161.274174;6363.36424;4304.650776;9306.801832;5597.250523;5183.33919;33355.15329;2511.359543;4883.950855;8473.826141;262.1237591;14621.42503;4620.630124;2938.897652;10691.83701;5837.735125;31325.38959;13043.12285;16386.72319;15103.54367;3490.984026;25812.91063;5328.190642;32910.35949;56120.62983;5789.599239;37718.61583;9109.58354;13178.23495;6625.060721;16250.28377;5838.506665;8217.98933;4006.909889;15487.87422;24039.25057;664.8028745;15858.80848;6445.693178;2282.274391;10431.87578;16023.31798;5552.356391;22136.12184;20497.05463;28036.73099;3246.104207;7071.880317;5748.376249;16625.83756;9801.146293;566.0868081;5695.865787;12515.35671;23223.34839;10248.10606
5737.843574;2846.18158;13058.30098;11837.68583;15037.55905;2502.418751;5271.680579;5433.911371;3881.844502;10151.07886;3172.968086;9156.106504;5177.722256;6333.727202;4302.753447;9248.817258;5574.75396;5162.45816;33397.69225;2501.891387;4883.134477;8408.846041;253.974926;14745.68847;4656.303724;2981.048959;10681.79191;5664.568058;31577.49761;13031.15926;16024.3192;15153.73427;3556.937459;25830.69501;5125.763626;32752.13255;55953.66228;5763.341607;37584.58325;9128.694627;13185.22407;6484.283084;16284.01941;5772.117656;7815.15485;4019.348994;15562.21938;24035.18412;665.086073;16041.76181;6447.973255;2240.211846;10401.16081;15418.55317;5540.266946;22051.21598;20418.43363;28199.73382;3241.063512;7089.238026;5788.745291;16435.63297;9613.906968;543.3102949;5741.93161;12674.51727;23187.08553;10259.30821
5755.712997;2854.998428;12946.78023;11700.53754;14855.56009;2514.820991;5283.118887;5339.079552;3807.998556;9872.578065;3168.178074;9166.116879;5187.270758;6310.603933;4299.578053;9189.557035;5559.372897;5148.15961;33444.63273;2493.235445;4881.379411;8359.483691;245.1925174;14880.64911;4697.747867;3026.002283;10682.10564;5492.476152;31818.06819;13004.25663;15550.66752;15202.00302;3622.424581;25838.31851;4881.47906;32549.09684;55753.95819;5733.250003;37408.8861;9154.293353;13186.64241;6366.896917;16312.94842;5700.551538;7423.852989;4033.436362;15590.36278;24014.86364;662.9850234;16241.35897;6458.703432;2199.034688;10363.11612;14787.24484;5525.013513;22011.54399;20381.68891;28346.13279;3230.320782;7111.632245;5847.017571;16247.9931;9403.473734;533.1893704;5786.097561;12809.64198;23126.43659;10288.44059
5782.908414;2862.693729;12849.87037;11548.90045;14660.2692;2527.314594;5287.83505;5237.010966;3734.788445;9572.027489;3164.837927;9177.350035;5190.839499;6293.539341;4295.277403;9129.75717;5550.254873;5139.655708;33495.79476;2485.574844;4878.377544;8324.398988;235.9067079;15023.5544;4743.611193;3072.507897;10691.52909;5325.283094;32044.74162;12963.97315;14983.21516;15247.69917;3685.864952;25834.49598;4602.204947;32310.34913;55518.60634;5699.977571;37198.44622;9184.085791;13181.3761;6271.099821;16336.16894;5624.746651;7045.647786;4048.916108;15576.44911;23979.94446;658.7706588;16453.30827;6476.504542;2159.006828;10319.57087;14138.69726;5508.356924;22012.76464;20382.80181;28467.15633;3214.64589;7138.131582;5920.530061;16065.40318;9174.357394;534.1256847;5826.872271;12920.96283;23044.08052;10333.3763
5819.048949;2869.367656;12766.02426;11387.79436;14454.86682;2539.675579;5286.332347;5129.204237;3662.533904;9255.255388;3162.951377;9189.547178;5189.348296;6282.078332;4290.004308;9070.153672;5546.547423;5136.158627;33550.99833;2479.092707;4873.820764;8302.251829;226.2476724;15171.65177;4792.54234;3119.316073;10708.8132;5166.812568;32255.15821;12911.86706;14339.40916;15290.17195;3745.678128;25817.94224;4294.809295;32044.98617;55244.69556;5664.17746;36960.18544;9215.778011;13168.31124;6195.089398;16352.77913;5545.641332;6682.103276;4065.53235;15524.62303;23932.08193;652.7139125;16673.31804;6499.997418;2120.392176;10272.35421;13482.21468;5492.058007;22050.53674;20417.75371;28554.0329;3194.808708;7167.804643;6006.619731;15890.34842;8931.068752;544.5208881;5862.764372;13008.71183;22942.6963;10391.98844
5863.753731;2875.120384;12693.69476;11222.23905;14242.53339;2551.679967;5279.114056;5017.157987;3591.554669;8928.090017;3162.522156;9202.449515;5183.716967;6275.765811;4283.911576;9011.482549;5547.398088;5136.880537;33610.06344;2473.97216;4867.400957;8291.702113;216.3455853;15322.18868;4843.189947;3165.177086;10732.70887;5020.888262;32446.95827;12849.49656;13636.69654;15328.77061;3800.283668;25787.37211;3966.160108;31762.10474;54929.31465;5626.502815;36701.0256;9247.076085;13146.33393;6137.063247;16361.87712;5464.173921;6334.783496;4083.029203;15439.0292;23872.9314;645.0857177;16897.0966;6527.80289;2083.454644;10223.29528;12827.10138;5477.877593;22120.51905;20482.52597;28597.99092;3171.579108;7199.720037;6102.623552;15725.31405;8678.118611;562.7766307;5892.282494;13073.12098;22824.96288;10462.15013
5916.641885;2880.052087;12631.33473;11057.25433;14026.44933;2563.103778;5266.683456;4902.370839;3522.170474;8596.359631;3163.553994;9215.798254;5174.865332;6274.146686;4277.152019;8954.479808;5551.954403;5141.033608;33672.81009;2470.396328;4858.810011;8291.409736;206.3306216;15472.41255;4894.202652;3208.841206;10761.96701;4891.33386;32617.78211;12778.41987;12892.52432;15362.84438;3848.101129;25741.50041;3623.125391;31470.8016;54569.55243;5587.606783;36427.88851;9275.686085;13114.33027;6095.218971;16362.56108;5381.282757;6005.252484;4101.150783;15323.8123;23804.1482;636.1570076;17120.35227;6558.541791;2048.458143;10174.22323;12182.6616;5467.576513;22218.37038;20573.09993;28590.25883;3145.726964;7232.946369;6205.878493;15572.7853;8420.017777;587.2945625;5913.935269;13114.42228;22693.55922;10541.73446
5977.332537;2884.262942;12577.39704;10897.85997;13809.79508;2573.723032;5249.543825;4786.341417;3454.701055;8265.892487;3166.050625;9229.334599;5163.713207;6276.765861;4269.878445;8899.881458;5559.363907;5147.830013;33739.05829;2468.548335;4847.739812;8300.034597;196.3329558;15619.57084;4944.229095;3249.058708;10795.33853;4781.97305;32765.27001;12700.19522;12124.33952;15391.7425;3887.550069;25679.04197;3272.57315;31180.17352;54162.49769;5548.142509;36147.69602;9299.314082;13071.18638;6067.754169;16353.92914;5297.906179;5695.074276;4119.641208;15183.11699;23727.38768;626.1987154;17338.79336;6590.834953;2015.666583;10126.96721;11558.19962;5462.915595;22339.7495;20685.45697;28522.06507;3118.022148;7266.552248;6313.721527;15435.24738;8161.277051;616.4763339;5926.231329;13132.84775;22551.1643;10628.61456
6045.444814;2887.853121;12530.33454;10749.07578;13595.75108;2583.31375;5228.198443;4670.568343;3389.466147;7942.51684;3170.015778;9242.799759;5151.180412;6283.168245;4262.243664;8848.423506;5568.774137;5156.481921;33808.62803;2468.611306;4833.882249;8316.236592;186.4827626;15760.91098;4991.917913;3284.579864;10831.57436;4696.629516;32887.06229;12616.38081;11349.58917;15414.81421;3917.050045;25598.71162;2921.371391;30899.31725;53705.23926;5508.763141;35867.36995;9315.666147;13015.78836;6052.866445;16335.07946;5214.982526;5405.812911;4138.244594;15021.08794;23644.30518;615.4817744;17548.12821;6623.303208;1985.343876;10083.35637;10963.01969;5465.655671;22480.31521;20815.57845;28384.63808;3089.234532;7299.606281;6423.489622;15315.18552;7906.407239;648.7235949;5927.679303;13128.62937;22400.45707;10720.66352
6120.597843;2890.922799;12488.60009;10615.92155;13387.49776;2591.651951;5203.150587;4556.55024;3326.785485;7632.060944;3175.453187;9255.93494;5138.186763;6292.898743;4254.400487;8800.84196;5579.332631;5166.201504;33881.33932;2470.768366;4816.929207;8338.675619;176.9102167;15893.68042;5035.917747;3314.154947;10869.42541;4639.126944;32980.79925;12528.53486;10585.7203;15431.40875;3935.020616;25499.22418;2576.388118;30637.32957;53194.86595;5470.121824;35593.83213;9322.448352;12947.02231;6048.753397;16305.11017;5133.450137;5139.032423;4156.705056;14841.86982;23556.55605;604.2771179;17744.06514;6654.567389;1957.753931;10045.21985;10406.42607;5477.55757;22635.72628;20959.44573;28169.2063;3060.133989;7331.177074;6532.51975;15215.08495;7659.919143;682.4379957;5916.787825;13101.99916;22244.11649;10815.75444
